Feature ID	Taxon	Confidence
cfd0499f81e483828dad47e840cf5b3a	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9982543001703077
04fafc8df83ca1fbdb4d9c76d015a9ce	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Oribacterium;s__sinus	0.8636557454020533
2155f987a17d6bf232e790652e0a47b1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9995354921873372
0cb427b978eeab93f21e7ed89ef0bfc8	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__micans	0.9941878408747173
aebd8c41a0df8009baab57d33f3f718f	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9972116811893896
576c1c43d9bbc0d48ebcfa4439f706bd	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9998284151286699
1cd837e627a8b110406892d130c8f701	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999893108597373
1eba14a9569563cc1bb980d625a3afc1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.999994875862961
ceb51e8beeee35c32d1c84fd3ad7b066	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_137	0.8504331335824475
37dc0a05d02ab9c29bb49571dac9f242	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__saccharolytica	0.9519863901325499
aad20b0ffd29d5983c249518d006318d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Catonella;s__sp._HMT_164	0.947741424507792
9c27134c98523e4746c4dbf3593d9cfe	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9686678691842734
57f26ecefb1a4777ee69a996d37e55ef	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999796007163244
a894c8d6c0c98a38f25a0feb9e296e4c	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9983685489767031
f7960865d4ae97738555026d80934abf	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9998493671714023
439572d6e84b7c49de101235eb64d532	k__Bacteria;p__Gracilibacteria_(GN02);c__Gracilibacteria_(GN02)_[C-1];o__Gracilibacteria_(GN02)_[O-1];f__Gracilibacteria_(GN02)_[F-1];g__Gracilibacteria_(GN02)_[G-1];s__(GN02)_[G-1]_bacterium_HMT_871	0.985099298074115
964d56de6bd323f884f6a12f84d7e8bd	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__pittmaniae	0.9549150402922285
0e746bc36fc08a43073f50da27c5d470	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.9999992599984252
f9ecc4b7f15fee020fa178fe7d9b95e8	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__valvarum	0.9999248279131523
59c0d9c0f14be30d8b24fdd51ef5b6de	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__gerencseriae	0.9480649307730361
39ab49476bf0f6c30b0e25f3bc1e38cb	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1]	0.8943234627024097
e0c0c9be25d5cb09b6b6a954f32c76a4	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-4];s__(TM7)_[G-4]_bacterium_HMT_355	0.9232320150078626
188509ad6b6f485c2da032d964e5298f	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__gasseri	0.7667144400187857
4e9125e75de209d6f165561aa8c89273	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999866680067004
47e16aeac496485271aded3b1b008877	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.999999903655363
f6b08b79242fc10a75ac7a708a3f27ac	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__sp._HMT_780	0.991731870813765
c722c69914b0b85d802f33e99b50ea1b	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__concisus	0.8012044144476536
a01847a02482365f44eee5a06cc293aa	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__sp._HMT_221	0.925142414503741
4ca0ef13cf9e221435fe4885c143a1bf	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptoniphilaceae;g__Parvimonas;s__sp._HMT_393	0.9690688273292372
b005731852ad9c14d0fd7352bd1fd826	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999912939663275
53f79ebd30c7dce715243cda7847a4e8	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella	0.8862027185305654
aa74a278bc919802ef5727d61a129a62	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__sp._HMT_930	0.9968124255849462
875c175c4db6f2c0df61de61b1a10983	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9983812440170722
5aa04ade1ff89090c641327078bc3a6c	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__micronuciformis	0.9419242547039204
0f56b35b9f54f258cde1ed305016118f	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.9989929102305697
054fffb739885c3c680baf09b1097839	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9993267979459739
b6228344aaa0e9f76446a38f7fa2d371	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.9923864288370382
9b3ffb57a4951b80a6e2599080f36988	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__elongata	0.9557059010470886
13bba82ac0d927a7623dd7f41d58ef1d	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-3];s__(TM7)_[G-3]_bacterium_HMT_351	0.9998441656866218
3d8a8b7354f8cf52ba40ab1c0428164a	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-6];s__(TM7)_[G-6]_bacterium_HMT_870	0.8844685812348878
637d1bc6c3da2b56b40cbfbcaa5bd348	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__sp._HMT_332	0.9835122417517577
c5c212fce0a740abbf117dd7684ee4d3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__sp._HMT_306	0.9281067906970792
8fba683e9be43e0b9fb0ad0ca8d83130	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.9893791955524038
62271c483803ce85b3f49a323a166297	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.9985783618445738
5587e9794b0127711482904b6c1beaf9	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__sp._HMT_219	0.805011844950292
e21e6c40fdd8607ebf793a7a917f348b	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9976913379138453
b8d964e4768049eef81fd609ae607d5c	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__denticariosi	0.9382844517862642
26be61e66d3cc77886b7bf84682f8473	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1]	0.9997421139696845
95b26c6ddea6ac1777a0fa3def5958f1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999791075229126
ae76ef4ad743cab60581c5a4785c29d9	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9983009962032294
22a779eb373c98b201517f5c387cf23a	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae_[XI];g__Peptostreptococcus;s__anaerobius	0.8576766806121139
caaaf537a1908be18e0578f36682c288	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	0.9980755770243297
3b47c8b079606252b4eedd4238aa1164	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Lachnospiraceae_[G-3];s__[G-3]_bacterium_HMT_100	0.9945024482897792
3bdbca062fdb5c7cbb92dd479d7c36fb	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1]	0.9994972297399746
2ee052844b25016cf6cd65142d655d59	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp._HMT_473	0.8631044853115898
c45795ee3ef809bd88c0d7d999b22d13	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp._HMT_914	0.9840646888260335
47a1c08d38a47c98fc63e8c70c88768c	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella;s__sp._HMT_286	0.8227602283528497
e510c08bf346f4b2945c79ed88e5ae33	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.8911560541948846
4ce7a46b7ca16a21bd396535145004a7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__sp._HMT_306	0.9285516233545751
78abf997175831c62a124b3ef9e649ae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Gemellaceae;g__Gemella	0.9988327186335624
6bf4941654f3e6ba657d4c9c0bc2c60b	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.9995211744159744
7789a5ff5ffd1487512a52e07c72a7ad	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__moorei	0.9987558115116271
3660a9b3f8bf99cd2121485339ad1307	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__oulorum	0.9741387334791336
23e7f4ecd9225896574edfe1c4e0bee1	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9983552017058066
4b89413d7a56524a0b19e8a990e9dca2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__sp._HMT_284	0.9483729176403264
0c40ab8ed984ae4f370cb2c6b4d6c592	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9605821496208334
4003a1fd892fb72309e1c10426717967	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.9999963236939372
e43446c2cadfe7d239a8f7e5fbef610f	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9607609031041918
0fbc8c87a9336f73bb231591f80bbdbe	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__pallens	0.9998291504317913
f355eaa1e95f94e0f7c043cbe85783fb	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.999999038154415
e815d6271e5c944768b4e7623c0b59b6	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999984138842686
13491edf7459ba62ebbe5ea05865bcd5	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__sp._HMT_221	0.925176431620322
3e868bc521c90058c630199455b3820b	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.9998191252420086
57a5129c1bf3919b84fb5d1dcc6dae4c	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999790713868195
819b8da6fdb24837df976b75ffafdad7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999914489896724
28e02fb50f4ac4bf833d666a42374618	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_937	0.7503952834002195
81ea4f55ba5b066a4dbd4753021400be	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Lachnospiraceae_[G-3];s__[G-3]_bacterium_HMT_100	0.9945024490666271
aeab9e6fc7af53222bfbad650e246b92	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.9999983055318066
aa4cbdda95b7d9b62364b954da21c26a	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9983217863765356
ad53d4f1dacdf29ad10558256af98643	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__tannerae	0.9999886122548215
ef3783430090448f0f1b7b52324fdb3d	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.9999995586767967
8b5a110d8f2e6f0aa54c0e0af866d5e5	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bergeyella;s__sp._HMT_322	0.9996686789735819
fa07c87f94dcb25b265979e060d0217e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__nanceiensis	0.9833469356671167
d6639d6290ef0f43b5bac778e8536b66	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-6];s__(TM7)_[G-6]_bacterium_HMT_870	0.8094705290835087
7e560a689fad813b491db3fc2dc9b0b6	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__elongata	0.9603872303879344
978b3f99d35d5ae872ef1ead8d686b29	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__sp._HMT_269	0.7886585373356114
bf0da89bda8e094011b7e3985a07f128	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella	0.9911911932426958
80e5b305f7a95d5efe9efa354caa52dd	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Catonella;s__sp._HMT_164	0.9481985963957227
35cc1515cdab18c20a914e31587fe1df	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1]	0.9994972295316064
5b577729e02d9cc1b1418523fa67fb3f	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_937	0.7497381573975568
7b91fd1eef3fbcb2f6e8693d6deef203	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.9999994247099325
ab74f78dbc4e79e7b5327e888475390f	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium	0.9983925964036107
3ba998c9205be808dd8b1506e42a46a6	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__pittmaniae	0.990134037624072
06e538cf942e5d815de83aef2fde21eb	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-6];s__(TM7)_[G-6]_bacterium_HMT_870	0.9015659649210277
781e85702fb499484dda9f8c7c73a016	k__Bacteria;p__Absconditabacteria_(SR1);c__Absconditabacteria_(SR1)_[C-1];o__Absconditabacteria_(SR1)_[O-1];f__Absconditabacteria_(SR1)_[F-1];g__Absconditabacteria_(SR1)_[G-1];s__(SR1)_[G-1]_bacterium_HMT_875	0.9343907511897204
94a472f71e9393599a9805e50b589a4f	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999949196170891
a5c5500ffd187fbff9f8b80d8ade0399	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__sp._HMT_930	0.9968971738622644
24da5930f96ef0a7a4d79ccba4f93c67	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999898625747731
bcaa60e751ca4a5aed3cdd4226db9822	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Stomatobaculum	0.970568705904735
917c0be46dbb3a962c906dae4c94f7f8	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__denticariosi	0.8922678894056704
0c200ee846f97e1d2b7d4712f3621846	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__gerencseriae	0.9504108262507379
a81cd40a68f30f380f958b1f88abd71c	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__elongata	0.960387234607654
c5397c68cc55377cfbd8a1a8f5486aa3	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bergeyella;s__sp._HMT_206	0.9996641373400789
59d6c7503632b9aea3b7a5c70c3bbd9d	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.9999995347400662
062ceb6886febe8c1f3a92650438cd1b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV];g__Lachnospiraceae_[G-3];s__[G-3]_bacterium_HMT_100	0.9943410026406375
47304e4d704f1af22b27fa4cf13f239a	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__sp._HMT_338	0.8091367026864267
73aa8613108771c9096ea01e81eaa0fb	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.9999850027862224
f35920bcb81a2472cb0a5f0e7de3abdd	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__mirabilis	0.9967533731943999
ac278a08d06471df3d69223f3f83d8a6	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_[G-2];s__[G-2]_bacterium_HMT_085	0.9999999920283074
4a76c26fb99cb6bca0208c8c0330e019	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__pittmaniae	0.990134044541795
2bdca48c5b9a96054a8ee42176d14ecb	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__tannerae	0.9999889186724221
0868f3f3bdd22ad41fd3147b378613b7	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.960027029534015
b950c1034d24ab171d03df3699276822	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__sp._HMT_936	0.892593341590742
900084700456d2a022ad6a5bcea6d42f	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia;s__sp._HMT_894	0.9971583375395975
47fcb57429546f0f1ca8aded50e53298	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9977379344138441
7d412a732398ad6c898f8a5484d950ef	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp._HMT_473	0.8646752081537761
1c1ba1edf3b2c9a262e02775a1449bab	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__sputorum	0.9920827184784917
4edb79a1e265ee8c0f51d6cc038c9a9d	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__sp._HMT_930	0.99768753398982
147fb1bb17cb672ccc20c5fd572de3e3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.9993088826096385
3f8e52e43d53180d4c8027c50f4b3a2e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__nanceiensis	0.9957662260473271
f649faaeaf02039a799f9918223563f2	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__putidum	0.8018080974294374
fe63036961bcad32e9464330c2e4c891	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__denticariosi	0.9133687838397165
175d9ba63148d08292a952241620e462	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__saccharolytica	0.9283069939488205
3898fd20a890ff93c0b1c821301c3ff1	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0.9559672367397671
2f7efc4122a1f5bf2b720ddc6c18f7b7	k__Bacteria;p__Gracilibacteria_(GN02);c__Gracilibacteria_(GN02)_[C-1];o__Gracilibacteria_(GN02)_[O-1];f__Gracilibacteria_(GN02)_[F-1];g__Gracilibacteria_(GN02)_[G-1];s__(GN02)_[G-1]_bacterium_HMT_872	0.9745077844330251
97e173ba7aaca84c00da11d73bf449b4	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV]	0.9999999823928363
034be5d2660b679d23d2aee23e7cd42a	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__valvarum	0.999923482900134
24a00553c61261100ff031c8168b7f3e	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae_[XIV]	0.9999999721832784
51b5941fa52222f48aaba9c3b779ec44	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.9990253259387786
11ba9a8bef126dff3616bb3cb1c0266a	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__sp._HMT_205	0.7537322164799375
bd5ae46801d3d2394c084cde374159dd	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__sp._HMT_205	0.7525857868082731
45905cc0ce8798273eb9a87a2aa81b3f	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__elongata	0.9610992402030363
6ad8b6fcc070f610b8b03eb8443aa197	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__sputorum	0.9920826792556605
fd531cc347bc566762ae8b8be4eaf6da	k__Bacteria;p__Saccharibacteria_(TM7);c__Saccharibacteria_(TM7)_[C-1];o__Saccharibacteria_(TM7)_[O-1];f__Saccharibacteria_(TM7)_[F-1];g__Saccharibacteria_(TM7)_[G-1]	0.8861722073472239
dac26a319890a6ead46f83da2b164681	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.999999947522333
